ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,MachineUtilization,DefectStatus
0.171273536,0.5798854,0.881624485,0,0.419239274,0.814379709,0.151479383,0.20851748,0.188109389,0.406412874,0.36124089,2,0.22072271,0.551062838,0.069247635,0.239840296,0.171273536,0
0.079723771,0.257941436,0.913279181,5,0.228295698,0.694646049,0.298962711,0.781783004,0.501080322,0.681985427,0.291631672,2,0.862115143,0.195689204,0.209264694,0.743321205,0.079723771,0
0.176954341,0.508950923,0.905815903,1,0.135657342,0.678295292,0.313710625,0.834670805,0.828237762,0.143016115,0.575628367,1,0.531872416,0.79900591,0.511502197,0.835374832,0.176954341,0
0.26074943,0.369734506,0.984310432,5,0.165007423,0.571008061,0.147952358,0.60644008,0.517343173,0.626194458,0.247820393,1,0.242617402,0.758292273,0.551903356,0.277415729,0.26074943,0
0.128815908,0.200470248,0.881022357,0,0.204034797,0.791068442,0.121061289,0.459701357,0.479492806,0.514296883,0.405314823,6,0.584246715,0.723936212,0.906494017,0.304962334,0.128815908,0
0.706226084,0.867180532,0.882388493,5,0.210124228,0.818287883,0.370052106,0.30553986,0.813551766,0.592021686,0.447494377,7,0.105676796,0.816345146,0.123938392,0.098261057,0.706226084,0
0.115364438,0.316004723,0.942698712,5,0.296894416,0.675977981,0.159433266,0.720925277,0.364670704,0.29532437,0.43392002,1,0.282082334,0.835282472,0.681005904,0.17262486,0.115364438,0
0.101635583,0.852901996,0.918839553,5,0.357950673,0.542264414,0.354363344,0.476563776,0.385754994,0.831791349,0.227566643,5,0.410556848,0.103379793,0.518467574,0.624438875,0.101635583,0
0.354171957,0.964272856,0.826045741,1,0.206778369,0.660249906,0.334795416,0.659007374,0.311628349,0.83967125,0.653890474,7,0.929289486,0.427133549,0.674600235,0.852261295,0.354171957,0
0.671813773,0.377360985,0.912643689,3,0.129954595,0.741676261,0.849238915,0.644472512,0.467936476,0.319519767,0.21467402,9,0.617926285,0.260246163,0.570036974,0.389074989,0.671813773,0
0.215999799,0.151507123,0.901477062,2,0.518426467,0.437491966,0.167387578,0.216592683,0.113015794,0.366902537,0.811030752,6,0.551443978,0.923159582,0.262347802,0.895025036,0.215999799,0
0.280745837,0.313896124,0.979675921,2,0.44092006,0.859401732,0.342073697,0.806551317,0.667273993,0.32713701,0.799998515,6,0.598743425,0.538302707,0.255358056,0.891037895,0.280745837,0
0.594607866,0.577624007,0.885318988,2,0.224180434,0.802434287,0.16555024,0.755549376,0.686542377,0.552116997,0.459578686,6,0.83874909,0.371006472,0.531873021,0.621270079,0.594607866,0
0.576962993,0.377486946,0.893805611,2,0.094404696,0.695543759,0.23853865,0.229089869,0.826322746,0.716887014,0.455258541,4,0.49737502,0.198087861,0.427636514,0.444926534,0.576962993,0
0.355410306,0.4742774,0.869819944,0,0.345982266,0.453542756,0.391888203,0.79423872,0.211868574,0.113715116,0.82165385,0,0.728196216,0.478369132,0.532127108,0.593445592,0.355410306,0
0.862578758,0.063250488,0.980352888,0,0.083639586,0.070109356,0.826623496,0.480976423,0.103806538,0.302498905,0.61089134,6,0.234349475,0.984173308,0.61254364,0.254547757,0.862578758,0
0.179079363,0.784227893,0.811817707,2,0.472785253,0.213653097,0.690195097,0.06873393,0.30625496,0.326129806,0.611864809,8,0.509367587,0.324331237,0.705269839,0.314420829,0.179079363,0
0.104419761,0.449824339,0.9385048,1,0.136863634,0.902703031,0.254509246,0.308054016,0.962848473,0.56279376,0.662587068,1,0.594103031,0.297659505,0.733413803,0.617808556,0.104419761,0
0.569285003,0.553876238,0.879328873,5,0.344492666,0.593733788,0.546303213,0.250343727,0.711704429,0.334674607,0.700178036,2,0.276626931,0.244538025,0.273533257,0.143550781,0.569285003,0
0.738127,0.106617994,0.898191016,3,0.352081218,0.509565518,0.391304348,0.831416677,0.219214273,0.212613221,0.285017688,1,0.151780493,0.967817521,0.365502577,0.848255636,0.738127,0
0.20884059,0.182688564,0.8631561,0,0.041626613,0.674373948,0.434782609,0.053900133,0.292656988,0.373322275,0.684986032,2,0.223102989,0.90559886,0.507426263,0.240851528,0.20884059,0
0.377489588,0.642129511,0.858638767,3,0.296912788,0.547163567,0.246436258,0.432798684,0.563433271,0.111947115,0.525355004,4,0.816416258,0.600789955,0.238104414,0.314700585,0.377489588,0
0.069710364,0.231205437,0.980408534,5,0.477785259,0.80922224,0.324381452,0.415550633,0.496955688,0.713859301,0.59166041,9,0.893264654,0.048763964,0.236075764,0.108911647,0.069710364,0
0.330517006,0.56726319,0.926423567,1,0.362696686,0.622297825,0.246131684,0.713240281,0.95944224,0.358944511,0.291448538,3,0.481589403,0.094076621,0.384216279,0.740212663,0.330517006,0
0.149245782,0.6876369,0.965165625,1,0.330506742,0.817255447,0.360015319,0.620553289,0.51409572,0.224267094,0.442404033,2,0.321120699,0.329224877,0.488124164,0.796286212,0.149245782,0
0.519992545,0.086140149,0.854231297,1,0.178258158,0.802128722,0.383693932,0.258126035,0.194039619,0.713806553,0.887004287,1,0.476606146,0.693271404,0.706045333,0.227895398,0.519992545,0
0.245367633,0.698390296,0.813937048,5,0.079334528,0.616699995,0.114690433,0.454203599,0.837735835,0.895575799,0.7685853,8,0.887965946,0.868442858,0.401547738,0.509938177,0.245367633,0
0.334715715,0.438744095,0.873549791,2,0.282654371,0.546683919,0.207216591,0.071070324,0.143057156,0.078041776,0.744749877,4,0.734291509,0.443484221,0.040496333,0.108626914,0.334715715,0
0.505092387,0.296223206,0.942745566,5,0.270689014,0.790829603,0.227927718,0.457403746,0.64838845,0.017727032,0.482049474,4,0.367017641,0.46236326,0.868298677,0.248368971,0.505092387,0
0.264910765,0.444424158,0.927401661,0,0.328410915,0.748181108,0.379308325,0.84417697,0.584869749,0.517444397,0.728292027,8,0.786305573,0.733315293,0.830914369,0.896240902,0.264910765,0
0.643152657,0.201370474,0.852923752,2,0.111040132,0.598191134,0.144819779,0.611377638,0.529959358,0.18039045,0.654341916,6,0.764325541,0.239753427,0.308961718,0.317148597,0.643152657,0
0.40338572,0.129751988,0.895731367,0,0.200615213,0.535957119,0.086857699,0.643519069,0.515925168,0.439795349,0.320149167,5,0.554432105,0.515129628,0.685170987,0.92708398,0.40338572,0
0.506296311,0.697217491,0.876217793,1,0.083358373,0.724292519,0.232619785,0.3913979,0.710378266,0.884608876,0.599307672,9,0.831695774,0.467046902,0.697577522,0.579547847,0.506296311,0
0.278432357,0.098409251,0.906031826,5,0.343522234,0.71766744,0.217857105,0.60028275,0.192077921,0.14184855,0.970305128,9,0.41935296,0.121987768,0.142046317,0.015279127,0.278432357,0
0.404837025,0.364746786,0.862379977,5,0.390764028,0.165898607,0.468869016,0.296516302,0.421346848,0.604752153,0.926748198,9,0.394021172,0.700762297,0.154698709,0.074399017,0.404837025,0
0.460023215,0.552993713,0.842920337,5,0.517404887,0.496630972,0.343610954,0.733623173,0.600319081,0.328664372,0.522831378,8,0.291087853,0.76568528,0.268303191,0.510176124,0.460023215,0
0.712482617,0.673011211,0.888880769,2,0.18708675,0.796091674,0.50001045,0.227410581,0.717865306,0.406997255,0.908369884,6,0.333668793,0.263356781,0.532562632,0.265853388,0.712482617,0
0.240984101,0.726146967,0.863452457,2,0.682273769,0.063688925,0.51563518,0.259153494,0.513716804,0.269625496,0.537398709,8,0.905686011,0.134945158,0.690440412,0.620312307,0.240984101,0
0.246729133,0.418662616,0.932680965,4,0.163141971,0.440048398,0.060919765,0.427006362,0.515903321,0.230355971,0.669584018,4,0.593780596,0.582579778,0.235500322,0.633799228,0.246729133,0
0.376166441,0.66493951,0.838005505,5,0.260451317,0.34841197,0.330578095,0.657073194,0.248858899,0.251567396,0.53869766,1,0.822533215,0.643003162,0.085425645,0.720434046,0.376166441,0
0.622276458,0.747170338,0.908317798,2,0.398829602,0.547168189,0.16819006,0.275298644,0.500737084,0.431128978,0.583630134,9,0.441628058,0.969827435,0.303295301,0.712493111,0.622276458,0
0.635422072,0.314832381,0.818476174,1,0.34976273,0.725631871,0.217391304,0.607105274,0.394356012,0.464436524,0.824512222,9,0.400072033,0.451698042,0.232946817,0.117315071,0.635422072,0
0.375646907,0.088184622,0.913714491,1,0.056725993,0.64737367,0.145549031,0.238241241,0.440123439,0.506675673,0.287718753,3,0.583101031,0.657549861,0.163240361,0.50935816,0.375646907,0
0.545034393,0.726631366,0.861803661,2,0.126086219,0.652452062,0.434782609,0.372764643,0.581039521,0.256830531,0.850816631,6,0.376685848,0.487793109,0.779765209,0.207902035,0.545034393,0
0.182313355,0.63891317,0.874027944,5,0.217667272,0.559423667,0.288264698,0.910730736,0.751082149,0.692774065,0.445585766,4,0.886155318,0.899543261,0.322814787,0.204475296,0.182313355,0
0.158534551,0.781606566,0.900757397,4,0.062297189,0.919809262,0.222789232,0.249642686,0.557532818,0.275496026,0.511191467,9,0.661695551,0.778402397,0.782028395,0.479166499,0.158534551,0
0.215620555,0.835849145,0.864172098,5,0.446119516,0.625027376,0.341787825,0.955336054,0.513152948,0.517183323,0.675628487,7,0.174280733,0.597239239,0.437285449,0.407631978,0.215620555,0
0.049709943,0.288540257,0.984722528,4,0.415213286,0.964219318,0.217391304,0.224837842,0.702220109,0.306556008,0.079421437,7,0.139647105,0.777558114,0.690584934,0.053299125,0.049709943,0
0.055910253,0.547368294,0.854268552,5,0.35849595,0.647386987,0.235164229,0.565852487,0.628480603,0.924561155,0.803334628,3,0.641275894,0.596204424,0.839010856,0.531665325,0.055910253,0
0.225433472,0.047698824,0.850646187,2,0.179538883,0.748337462,0.137041142,0.075734192,0.072025139,0.189477033,0.605648642,4,0.565731424,0.194370284,0.105962081,0.022680841,0.225433472,0
0.090027202,0.744588332,0.917900794,0,0.232940915,0.570863874,0.294920188,0.672936492,0.69889567,0.371223105,0.165741084,2,0.624994092,0.414742314,0.894898018,0.897590525,0.090027202,0
0.619599463,0.449328511,0.876496271,3,0.093339339,0.592182873,0.368851114,0.606733507,0.158947163,0.366990685,0.469133307,1,0.168144423,0.651770159,0.515344421,0.460842281,0.619599463,0
0.388795661,0.505105066,0.91116117,5,0.704333931,0.136454594,0.444064244,0.30285112,0.520150759,0.276173327,0.692158491,1,0.433264152,0.828112168,0.153768722,0.392347681,0.388795661,0
0.627850016,0.413527602,0.894930856,5,0.201730382,0.87416099,0.437281247,0.087774245,0.558229087,0.058732866,0.966218015,9,0.842948749,0.923059616,0.047365303,0.244591733,0.627850016,0
0.242500832,0.246235635,0.918284801,3,0.44905955,0.794944365,0.142565663,0.33448253,0.233045195,0.770519043,0.211939306,5,0.760509683,0.763334187,0.885799892,0.97052433,0.242500832,0
0.689686627,0.206570038,0.927157282,4,0.433354082,0.808579202,0.281960432,0.450166077,0.464542625,0.604922971,0.068221152,0,0.835859452,0.631578867,0.281716192,0.791217144,0.689686627,0
0.52870054,0.150319473,0.9772924,3,0.298935992,0.687256522,0.035934265,0.535854014,0.420351577,0.143917383,0.718341399,3,0.533949085,0.921463502,0.776928875,0.318833216,0.52870054,0
0.70798423,0.752334841,0.834953252,0,0.575545648,0.554948566,0.516373541,0.500307834,0.407243331,0.292291726,0.461429725,1,0.369238077,0.399408034,0.227109601,0.72023868,0.70798423,0
0.346913417,0.682661732,0.962300901,0,0.243621576,0.532278974,0.349096638,0.759416431,0.427209665,0.21449073,0.294433388,9,0.734258138,0.440979387,0.48170857,0.873838703,0.346913417,0
0.378486441,0.697822938,0.897694209,0,0.507250476,0.896648093,0.434782609,0.379167011,0.124150896,0.257874352,0.223602323,6,0.813876775,0.105088077,0.453531596,0.730726045,0.378486441,0
0.537043,0.741729781,0.869083809,2,0.120297029,0.65719859,0.41182293,0.391215258,0.606662094,0.255894587,0.841265609,6,0.419009181,0.513410404,0.7475775,0.213418512,0.537043,0
0.140488538,0.778628477,0.8219286,5,0.484161066,0.601310187,0.149708979,0.551479054,0.763386624,0.811034704,0.561562292,2,0.497988401,0.56592954,0.60003351,0.941202352,0.140488538,0
0.49908961,0.227310469,0.917918327,4,0.273245891,0.693649922,0.299706071,0.59760675,0.929543667,0.648828744,0.132851749,0,0.152501262,0.517748486,0.02306143,0.350040226,0.49908961,0
0.358646948,0.550665346,0.828063239,2,0.249676102,0.17821496,0.577148315,0.289042823,0.313744291,0.351250893,0.599995061,6,0.154690689,0.496875226,0.611410624,0.050060725,0.358646948,0
0.140358075,0.949631664,0.950665863,2,0.628264442,0.173798982,0.492053152,0.457472174,0.41739803,0.195613969,0.92115095,8,0.769715017,0.137831254,0.64176243,0.229800484,0.140358075,0
0.401384631,0.613236488,0.913903626,2,0.912860294,0.26479019,0.665501879,0.580171581,0.530030188,0.328992259,0.367891694,7,0.342712728,0.15874184,0.169005726,0.881089049,0.401384631,0
0.099500906,0.540368538,0.8722024,5,0.47456524,0.898949709,0.086956522,0.200142414,0.235321265,0.391900399,0.527780413,2,0.488171002,0.254451597,0.050337621,0.181170898,0.099500906,0
0.394255363,0.167503772,0.960140329,3,0.383537095,0.477076113,0.259508738,0.230016418,0.603103988,0.111291622,0.063320592,7,0.676877872,0.063914022,0.498134437,0.648373983,0.394255363,0
0.460771287,0.598203689,0.844980647,0,0.430382015,0.345008335,0.168010455,0.342804233,0.453080268,0.614654614,0.502654842,8,0.098770539,0.228264694,0.883502326,0.472757275,0.460771287,0
0.618101942,0.769762135,0.869222324,0,0.308155388,0.638127108,0.033160974,0.422038562,0.23191873,0.426370269,0.287539342,1,0.381404325,0.042431384,0.214753841,0.346971328,0.618101942,0
0.583031625,0.638605301,0.899390527,2,0.204927023,0.471372251,0.382015554,0.570036379,0.149554762,0.755704692,0.639446467,5,0.686238704,0.231423443,0.668966143,0.941840116,0.583031625,0
0.34025691,0.596222968,0.896427317,0,0.311784081,0.400804263,0.331835504,0.708279279,0.222688666,0.132852204,0.756297529,0,0.881576367,0.441749443,0.506898916,0.507552588,0.34025691,0
0.213715489,0.294859166,0.904104217,5,0.297189291,0.75296829,0.528010335,0.484418849,0.434004743,0.692804162,0.82322583,5,0.53457536,0.492911883,0.873719786,0.764414314,0.213715489,0
0.663678998,0.357521703,0.87076702,0,0.166616171,0.398958743,0.265196031,0.553897378,0.276185643,0.225464483,0.623283104,5,0.720127131,0.106363239,0.524552682,0.706649055,0.663678998,0
0.201636645,0.796486064,0.870212042,0,0.326867778,0.526070358,0.39764049,0.389769461,0.908153622,0.23118637,0.345984828,4,0.33218426,0.601698279,0.787875311,0.497116797,0.201636645,0
0.174476431,0.511513403,0.86542915,3,0.43733327,0.584365356,0.901111485,0.507440551,0.559199534,0.103436733,0.220125621,2,0.216633448,0.698651777,0.770428893,0.610638732,0.174476431,0
0.321705792,0.182030854,0.963420285,3,0.123194736,0.51368756,0.217391304,0.268161206,0.619006026,0.672243437,0.609494139,2,0.464126541,0.287658893,0.68574197,0.321326761,0.321705792,0
0.692052593,0.211330971,0.944135086,1,0.137075016,0.86533552,0.073859434,0.1434275,0.323447047,0.497876048,0.240719132,5,0.513465186,0.255346549,0.868186968,0.151726178,0.692052593,0
0.628262383,0.608897079,0.841733192,5,0.431635988,0.398533765,0.685883765,0.815062096,0.517740511,0.217351037,0.440617256,8,0.683660629,0.552225369,0.791879388,0.358676417,0.628262383,0
0.340309178,0.462715622,0.847991606,2,0.505231927,0.888844654,0.504540857,0.638552108,0.429803883,0.474926892,0.271315164,4,0.327451632,0.265143095,0.256888477,0.505147826,0.340309178,0
0.391800722,0.450914541,0.915525912,3,0.341859279,0.686956091,0.304347826,0.34048751,0.67340549,0.258643233,0.016555504,7,0.803115931,0.102003794,0.519881359,0.75051847,0.391800722,0
0.242918195,0.72128441,0.819856122,2,0.60185773,0.139793988,0.616432284,0.135357851,0.269001342,0.234362827,0.541056629,8,0.690105319,0.292922451,0.706314615,0.40528247,0.242918195,0
0.290002636,0.214318461,0.956273928,2,0.499363939,0.450880608,0.086956522,0.524692686,0.758388283,0.039374079,0.653255579,3,0.671680204,0.851665599,0.391736084,0.103737008,0.290002636,0
0.781639132,0.47209464,0.830379429,0,0.062728359,0.598484748,0.119923972,0.254997523,0.422800455,0.52070238,0.111888174,1,0.277204228,0.129052738,0.328748251,0.195972423,0.781639132,0
0.662175056,0.328888941,0.910361026,2,0.951632327,0.454689046,0.692334216,0.723408352,0.464044765,0.274408635,0.316948744,7,0.474292075,0.292075321,0.473416287,0.825777036,0.662175056,0
0.249242869,0.523484541,0.878568185,1,0.271244087,0.522313974,0.355259473,0.4472075,0.359134843,0.552682405,0.807428147,4,0.766353083,0.470001938,0.646426337,0.482815437,0.249242869,0
0.467243713,0.545403837,0.850854461,3,0.921809182,0.904105506,0.991934154,0.440115743,0.853872625,0.649285598,0.642168518,7,0.516790377,0.679924559,0.178667909,0.21373369,0.467243713,0
0.033906694,0.752393674,0.853951724,2,0.15905939,0.795378491,0.304347826,0.649066335,0.773489724,0.417108691,0.360384041,0,0.648460241,0.363937386,0.59158631,0.707751895,0.033906694,0
0.396641,0.738348868,0.953384406,3,0.038606528,0.775350563,0.106921271,0.749114998,0.647972508,0.505786565,0.598870413,5,0.801196618,0.812023816,0.442569844,0.306793819,0.396641,0
0.793722198,0.939982137,0.837113874,4,0.487559365,0.664338904,0.570536728,0.836579409,0.1511851,0.475415455,0.374640174,2,0.77486526,0.438882672,0.913935724,0.617401898,0.793722198,0
0.238899806,0.594645699,0.939511621,1,0.37282205,0.677415859,0.285049632,0.66114256,0.861467198,0.314792053,0.33586661,2,0.405482925,0.135172811,0.387471928,0.750530691,0.238899806,0
0.171642103,0.798866586,0.815921341,2,0.212699238,0.711125609,0.220694866,0.63307318,0.833685916,0.388199588,0.446896337,0,0.644151285,0.228333552,0.721894568,0.5043332,0.171642103,0
0.28176085,0.611444965,0.878565019,4,0.25728362,0.785762586,0.064755498,0.199234308,0.580168655,0.759851875,0.438116946,1,0.726298785,0.756377985,0.518141763,0.141351559,0.28176085,0
0.268781393,0.890547935,0.868250801,5,0.36941743,0.758688845,0.180034035,0.725363332,0.600067537,0.861719311,0.566045146,3,0.415686233,0.746101956,0.84073711,0.56433557,0.268781393,0
0.153907206,0.463356098,0.872136806,2,0.11181809,0.879727055,0.075679398,0.493811844,0.591639317,0.542577904,0.213494885,9,0.540806662,0.53900056,0.502422416,0.645892223,0.153907206,0
0.028684526,0.450763666,0.870339179,2,0.143423554,0.614043286,0.128660574,0.547018788,0.136800762,0.741144222,0.699364194,8,0.459502494,0.139771523,0.560882829,0.166828223,0.028684526,0
0.564741683,0.730018845,0.942168644,2,0.311726175,0.858272891,0.278449251,0.896400959,0.585587363,0.787091648,0.430066334,5,0.551467799,0.422668083,0.606526221,0.880962494,0.564741683,0
0.701126911,0.490620695,0.939389299,0,0.414353207,0.412226505,0.107564115,0.45437502,0.240393302,0.125388288,0.504955019,5,0.78605741,0.309087602,0.49091502,0.501057926,0.701126911,0
0.364561906,0.164628559,0.941615505,5,0.435652839,0.59408662,0.151475366,0.145289585,0.348287277,0.452899162,0.598719938,4,0.237934246,0.711601963,0.861774561,0.505953788,0.364561906,0
0.122237549,0.84350966,0.852676809,2,0.450219907,0.193610519,0.643025534,0.147212639,0.606218604,0.443415756,0.668556077,8,0.590555841,0.178227549,0.686987714,0.47204868,0.122237549,0
0.383389458,0.040224537,0.939893579,1,0.348205835,0.762844415,0.289337828,0.190730424,0.305146762,0.734819502,0.798901041,3,0.641896951,0.782492177,0.62257211,0.498619645,0.383389458,0
0.08972496,0.575536435,0.857498945,0,0.313941518,0.654632257,0.209930515,0.727735471,0.672746905,0.673882393,0.092756493,2,0.631639444,0.71528457,0.605664806,0.731800208,0.08972496,0
0.254337777,0.564884365,0.947790266,3,0.348653682,0.677053684,0.243718122,0.163876406,0.894576909,0.667042431,0.672686373,4,0.731660609,0.929624827,0.566812832,0.861202942,0.254337777,0
0.257870394,0.514148079,0.872966776,4,0.153763557,0.129514975,0.051451095,0.131232259,0.030911177,0.728274449,0.743296894,9,0.457766285,0.412242726,0.452584803,0.823252108,0.257870394,0
0.973126933,0.606907288,0.812400183,2,0.672012142,0.78257673,0.848435584,0.11067515,0.537519328,0.334009293,0.688339731,3,0.105348248,0.805307887,0.135167255,0.145106426,0.973126933,0
0.152456225,0.73206595,0.913707084,1,0.259460492,0.746595445,0.170560259,0.449077937,0.267316958,0.546769767,0.44845061,4,0.762674298,0.296916139,0.683675331,0.579037691,0.152456225,0
0.141919665,0.466394555,0.895681075,2,0.134902909,0.85571345,0.068788861,0.475459044,0.474691338,0.440802483,0.200463921,9,0.550412017,0.587364705,0.472562637,0.580606526,0.141919665,0
0.095909236,0.676293779,0.969722785,1,0.337285842,0.82575606,0.337529127,0.593199894,0.633024222,0.260991758,0.484669341,2,0.330083766,0.254956953,0.419581751,0.787998496,0.095909236,0
0.469737767,0.676873659,0.86559572,5,0.170594343,0.818296473,0.13964758,0.397257532,0.742510757,0.66893466,0.723658074,6,0.258646243,0.907249409,0.385836564,0.843912271,0.469737767,0
0.552443208,0.990901232,0.893390102,1,0.200199283,0.811263758,0.070521956,0.261198797,0.532159654,0.781593894,0.615756523,7,0.558237814,0.454423639,0.898624613,0.315543135,0.552443208,0
0.097539875,0.838643401,0.896049784,5,0.379413159,0.554573956,0.318863571,0.553642573,0.456246972,0.791485952,0.144198441,5,0.426011404,0.182269985,0.453907585,0.612849679,0.097539875,0
0.323394565,0.57523869,0.816780719,2,0.251051503,0.206709535,0.500545262,0.271451288,0.351705348,0.383762884,0.736566012,6,0.112624735,0.389284175,0.563971357,0.085268876,0.323394565,0
0.078866774,0.616155389,0.972515525,1,0.27977592,0.863398957,0.33619127,0.474904194,0.693774371,0.321611509,0.536283882,2,0.39371035,0.276124402,0.537439666,0.744524734,0.078866774,0
0.276750937,0.696100092,0.897495813,1,0.598319904,0.102008583,0.507755181,0.525001179,0.500235785,0.557646038,0.416312088,7,0.191479417,0.183518771,0.225513474,0.578536102,0.276750937,0
0.455908284,0.913980121,0.844959963,1,0.245047599,0.740136974,0.315031877,0.937395687,0.816468432,0.41751903,0.628999639,3,0.326558254,0.491311875,0.183422098,0.888651015,0.455908284,0
0.172647146,0.437506223,0.915171305,2,0.235728747,0.657138534,0.024865748,0.439378261,0.072678294,0.180249025,0.235109869,8,0.341441286,0.751449512,0.454937833,0.268836081,0.172647146,0
0.423603373,0.306091788,0.841529491,1,0.291031633,0.690436006,0.048859998,0.776077776,0.182055803,0.692700567,0.230067317,1,0.036140955,0.390579507,0.925287646,0.88802331,0.423603373,0
0.313136531,0.155001048,0.940384879,3,0.119942495,0.914990376,0.090159962,0.890446426,0.514227745,0.365552803,0.731793403,3,0.719200619,0.598711198,0.889430525,0.109962044,0.313136531,0
0.485463469,0.927446722,0.938582143,2,0.526952938,0.617238106,0.119733264,0.935106071,0.281295706,0.494123734,0.457533603,1,0.2641083,0.203099246,0.506969181,0.556000175,0.485463469,0
0.064572777,0.769888377,0.865256173,5,0.302379798,0.623806946,0.245332952,0.857953866,0.653308386,0.908698926,0.8639888,3,0.457288634,0.766914924,0.74135078,0.600740741,0.064572777,0
0.415240709,0.584883045,0.906703456,0,0.077955537,0.652725108,0.302741936,0.269416016,0.594715111,0.408543287,0.147911184,9,0.581489739,0.504444924,0.27330158,0.592959024,0.415240709,0
0.30127646,0.376667003,0.868520513,3,0.539625667,0.33146179,0.672586428,0.307911618,0.535105427,0.110404687,0.881235542,4,0.691546725,0.314226174,0.613605674,0.146181134,0.30127646,0
0.118041123,0.558674552,0.861298714,1,0.111758791,0.875848152,0.140522906,0.760154326,0.895573566,0.569599424,0.80988075,1,0.557344728,0.527148192,0.407485875,0.705510028,0.118041123,0
0.320983823,0.06884152,0.962233713,4,0.049619515,0.843376422,0.531391427,0.204939843,0.680898946,0.893115795,0.452593423,8,0.498813051,0.073813835,0.663416217,0.473469915,0.320983823,0
0.5925469,0.581982798,0.920644868,1,0.089540591,0.845559807,0.363575616,0.518821941,0.244029553,0.958229395,0.732380961,9,0.185261278,0.156104983,0.333375564,0.628434476,0.5925469,0
0.760604444,0.127603084,0.819470284,1,0.325908942,0.757047088,0.213331717,0.469276423,0.625555432,0.41722921,0.227315965,2,0.701770313,0.667105877,0.363060485,0.317288197,0.760604444,0
0.854280623,0.320540207,0.840988055,2,0.560011008,0.687758932,0.180470382,0.809848616,0.769733348,0.684430129,0.419927092,0,0.438469124,0.47115687,0.735526591,0.19085972,0.854280623,0
0.314076311,0.802689704,0.823043763,4,0.504268662,0.853471872,0.220279323,0.257713273,0.891109883,0.498815237,0.332370499,7,0.192641722,0.45449602,0.989725172,0.115387647,0.314076311,0
0.115365423,0.593103014,0.965143179,2,0.354762423,0.967354207,0.311506845,0.91514063,0.331091453,0.432541675,0.250683917,0,0.653396519,0.618522874,0.185852056,0.948999864,0.115365423,0
0.883028739,0.304059933,0.878748785,2,0.814349762,0.400752545,0.15681502,0.761743098,0.370465271,0.728244964,0.67502051,0,0.087190651,0.229193862,0.474667276,0.184798374,0.883028739,0
0.346303131,0.283118744,0.933177371,0,0.265674669,0.726050614,0.547027337,0.55925321,0.718535176,0.375210542,0.357764937,7,0.118879325,0.706914407,0.7247504,0.501637265,0.346303131,0
0.29553863,0.704482954,0.809633366,1,0.162073354,0.465754831,0.310162849,0.464104547,0.815434998,0.233945962,0.772792558,9,0.222891284,0.697250272,0.776860235,0.228183807,0.29553863,0
0.742187812,0.852994518,0.907948397,4,0.488194669,0.47399047,0.260869565,0.492071102,0.732155487,0.628769077,0.405201229,5,0.652710616,0.509354382,0.900345043,0.801425011,0.742187812,0
0.368353988,0.589091613,0.884079775,4,0.135688872,0.689130306,0.1278829,0.62687711,0.642043134,0.574272368,0.049164481,2,0.154660854,0.726513957,0.567920211,0.177399152,0.368353988,0
0.373780027,0.337174919,0.920888715,4,0.130722784,0.770242679,0.412509358,0.755203079,0.56724936,0.356987995,0.17090479,7,0.472248916,0.686814902,0.615652042,0.492049369,0.373780027,0
0.18611155,0.467661964,0.975939314,4,0.105940199,0.865138839,0.327950301,0.272530949,0.668498504,0.142725309,0.629509829,9,0.119531598,0.725897585,0.685643205,0.734417248,0.18611155,0
0.570086294,0.113951396,0.861984745,1,0.404025583,0.967835862,0.143234909,0.085737351,0.521469893,0.066156563,0.522251017,2,0.582968318,0.543332285,0.485935597,0.51579532,0.570086294,0
0.24187926,0.25223074,0.959998621,3,0.362416889,0.64958739,0.027921937,0.144978107,0.239127781,0.808428346,0.181511922,4,0.970130142,0.555381821,0.361197219,0.828272667,0.24187926,0
0.302117545,0.525690843,0.871581542,0,0.339700684,0.511734436,0.456397655,0.853603839,0.21380011,0.161331578,0.643480883,0,0.856133376,0.416450537,0.421287325,0.561029655,0.302117545,0
0.463708613,0.202309371,0.838386335,5,0.211774262,0.621283202,0.30223661,0.199522046,0.262628717,0.499072238,0.419730242,4,0.653610318,0.671387851,0.636286717,0.615863856,0.463708613,0
0.060512387,0.166326424,0.906771819,4,0.40896498,0.58577747,0.338108231,0.720534945,0.487601015,0.355901121,0.532870765,5,0.239965695,0.893513003,0.775848145,0.061632187,0.060512387,0
0.473968044,0.686838857,0.830203182,3,0.393152914,0.942004574,0.357507531,0.436210395,0.439105622,0.291972483,0.028231897,7,0.870440602,0.088078419,0.743164139,0.694967518,0.473968044,0
0.617751511,0.810036312,0.94113059,5,0.197701821,0.476038466,0.341622126,0.585563933,0.547263055,0.643633843,0.547997032,9,0.691877554,0.125597732,0.472165757,0.445297307,0.617751511,0
0.771551672,0.471660225,0.869412221,1,0.542423806,0.441844083,0.351259012,0.348212251,0.5930745,0.509919374,0.281467291,1,0.496646419,0.318604573,0.481851407,0.113676118,0.771551672,0
